Gene	GeneID	log2FC	AbsLog2FC	padj	baseMean	Rank	Percentile
HTRA4	11479	-0.0681778158109711	0.0681778158109711	0.681179471691408	99.6883718422699	18526	77.7936
ACSM5	13610	-0.068163089600609	0.068163089600609	0.697517387182512	39.9909989674951	18527	77.7978
PCDHAC1	19363	-0.0681609214350556	0.0681609214350556	0.715665766803794	184.952175855752	18528	77.802
LGMNP1	16287	-0.0681505756812581	0.0681505756812581	0.625291135572112	14.4553016369346	18529	77.8062
NDUFV2-AS1	21233	0.0681496366524641	0.0681496366524641	0.438054929357663	69.140359563651	18530	77.8104
CDC40	11278	0.0681462423575775	0.0681462423575775	0.196157894810023	899.118330266481	18531	77.8146
DBNDD2	19133	-0.0681293268158339	0.0681293268158339	0.516335114380506	31.1672255896237	18532	77.8188
AL158071.4	22227	0.0681287609052162	0.0681287609052162	0.625208392058689	14.1646697667504	18533	77.823
RAB32	4544	0.0681228864406213	0.0681228864406213	0.506882769723342	1081.58819738373	18534	77.8272
PHF12	3440	0.0680896985016517	0.0680896985016517	0.153661033565036	3146.61583390829	18535	77.8314
ZDHHC15	2538	-0.0679633030244503	0.0679633030244503	0.674213117778813	130.34388174805	18536	77.8356
IL17RC	10194	-0.0679479154061765	0.0679479154061765	0.308306880899388	1140.31159235853	18537	77.8398
TRGV3	15937	-0.0679412014546345	0.0679412014546345	0.679277437102698	7.81123467183098	18538	77.844
RNU4ATAC18P	19725	0.0679308105592219	0.0679308105592219	0.66598369187713	6.53459238788224	18539	77.8482
GVINP1	19991	-0.0679257781905532	0.0679257781905532	0.631245228833219	359.918295432473	18540	77.8524
TWSG1	5649	0.0679241946893346	0.0679241946893346	0.41159951280599	2604.04821746452	18541	77.8566
TBC1D20	5363	-0.0678932459022288	0.0678932459022288	0.102976061722759	2372.72957944579	18542	77.8608
GPR137B	1331	-0.067892383767259	0.067892383767259	0.420690184781101	1009.91716174328	18543	77.865
AL391684.1	16865	-0.0678808664666984	0.0678808664666984	0.519755670016945	98.8001065294506	18544	77.8692
RHPN1	9363	0.0678793144086092	0.0678793144086092	0.599702497143394	1834.0988248492	18545	77.8734
AFG3L2	7505	0.0678766727728604	0.0678766727728604	0.264137778364115	1752.6759089414	18546	77.8776
LRRC8A	6795	0.0678756315945735	0.0678756315945735	0.412942910110622	4193.74887870144	18547	77.8818
COL16A1	1561	-0.0678706092554702	0.0678706092554702	0.550542332128499	2447.41571692609	18548	77.886
TP73	1381	0.0678647293917762	0.0678647293917762	0.629560243116106	292.545437138264	18549	77.8902
IDH1	7106	0.0678627808435464	0.0678627808435464	0.481938712551337	8949.80151019467	18550	77.8944
PSMA3	2242	0.0678506100065358	0.0678506100065358	0.295784422365529	4480.46122849017	18551	77.8986
C12orf43	9339	0.0678423107319075	0.0678423107319075	0.121760776306406	689.514759420416	18552	77.9028
LINC02798	17187	0.0678219663142986	0.0678219663142986	0.649608377447499	14.0764402876409	18553	77.907
AL157888.1	23148	0.0678190940108005	0.0678190940108005	0.617183393919749	5.79332576269914	18554	77.9112
ATG14	5448	0.0678159814765549	0.0678159814765549	0.145226100130438	1371.79205767946	18555	77.9154
P2RY2	12522	0.0678143582663201	0.0678143582663201	0.540458054473785	518.905318609287	18556	77.9196
QRSL1	5813	0.0678029785459977	0.0678029785459977	0.229666522166855	821.54530890438	18557	77.9238
MRPS18B	15598	-0.0677713536916114	0.0677713536916114	0.3220052762439	3603.87072503359	18558	77.928
LRRC57	13263	0.0677686086541388	0.0677686086541388	0.123663106835038	732.673724789862	18559	77.9322
DNAL1	4649	-0.0677664934683758	0.0677664934683758	0.250629096159354	893.504029198337	18560	77.9364
ASB6	8376	0.0677660756194817	0.0677660756194817	0.161471402461368	1136.14559082242	18561	77.9406
IGHV2-70	22357	-0.0677621213325043	0.0677621213325043	0.778391008814586	603.576055298084	18562	77.9448
SPEN	894	0.0677472519853506	0.0677472519853506	0.265049796424751	3992.70996326146	18563	77.949
ZNF236	5911	-0.0677372270974948	0.0677372270974948	0.350376411213162	673.093082836658	18564	77.9532
AC254562.1	17224	-0.0677363826449528	0.0677363826449528	0.709442075694401	7.19987291994497	18565	77.9574
PRIMPOL	10387	0.0677313860272602	0.0677313860272602	0.259662905015244	306.056067013303	18566	77.9616
ZFP1	13789	0.0676799871663583	0.0676799871663583	0.232616114920374	456.066959348466	18567	77.9658
AL391903.1	16527	0.0676775077744155	0.0676775077744155	0.769782984267417	10.7293743236764	18568	77.97
HIPK4	9642	0.0676553344366331	0.0676553344366331	0.593901423881563	8.47584947259841	18569	77.9742
MED14OS	18183	0.0676346244623278	0.0676346244623278	0.518559287676141	13.8637909548323	18570	77.9784
ULK3	7393	-0.06763241836642	0.06763241836642	0.294199182210292	1893.78009655791	18571	77.9826
KIAA0895L	14615	-0.0676298054218568	0.0676298054218568	0.514265866676172	875.493969948216	18572	77.9868
AGAP1	9346	0.0676245867816387	0.0676245867816387	0.386669418208448	2156.77786652407	18573	77.991
AMY2B	18770	0.0676148832988642	0.0676148832988642	0.669296745582938	297.59051044774	18574	77.9952
AL121753.1	20902	-0.067604682610679	0.067604682610679	0.565581610910227	8.80031554594735	18575	77.9994
CLK3	13053	-0.0675953211511289	0.0675953211511289	0.165745723319672	2217.77707766864	18576	78.0036
AGAP1-IT1	18318	0.0675756198626934	0.0675756198626934	0.700067669868173	17.4850406430392	18577	78.0078
TRAM2-AS1	16987	-0.0675650308834272	0.0675650308834272	0.344953682483592	386.89899398454	18578	78.012
GMCL1	1671	0.0675529978621176	0.0675529978621176	0.187014641576931	1876.78373295507	18579	78.0162
AP000936.3	18131	-0.0675214670883346	0.0675214670883346	0.674722130178211	14.639801924509	18580	78.0204
MSRB2	8398	-0.0675103285606148	0.0675103285606148	0.331410130100427	1167.22552886746	18581	78.0246
LINC01237	18073	0.0674956531275102	0.0674956531275102	0.637156259215219	19.0386114688182	18582	78.0288
RAB8B	10763	0.0674840768504151	0.0674840768504151	0.414750087372214	1637.06051293378	18583	78.033
XPNPEP1	3298	0.0674703302472316	0.0674703302472316	0.159941284629421	2277.33174671036	18584	78.0372
NUTM2A	13844	-0.067467694394555	0.067467694394555	0.617600314778807	17.5182815199117	18585	78.0414
LINC02154	18301	-0.0674128161484489	0.0674128161484489	0.772336494162479	22.728875520724	18586	78.0456
AF064858.1	18367	-0.0674113972127452	0.0674113972127452	0.676892149455692	93.0310247697764	18587	78.0498
TPTE2P5	11354	-0.0674109930057358	0.0674109930057358	0.610449445104329	31.7524708482315	18588	78.054
HNRNPUL1	2924	0.0674105737710281	0.0674105737710281	0.175615416981086	11191.4175631804	18589	78.0582
METTL18	11913	0.0674003491421545	0.0674003491421545	0.221073483208974	398.322468742988	18590	78.0624
EIF4EP2	17565	0.0673971826783272	0.0673971826783272	0.616772073333183	13.0511243202776	18591	78.0666
EXTL3	305	0.0673937058793908	0.0673937058793908	0.372161752890769	2402.77993633216	18592	78.0708
ARHGAP5	2295	0.0673903200811398	0.0673903200811398	0.515014816533439	2078.4099173979	18593	78.075
CDON	845	0.0673887090041	0.0673887090041	0.644038644238491	409.563052605515	18594	78.0792
DPH6	6348	0.0673698164057439	0.0673698164057439	0.350013549783467	356.076474843503	18595	78.0834
AC103702.2	22066	0.0673404970488524	0.0673404970488524	0.840387360949286	66.5646561580884	18596	78.0876
GPR89B	14366	0.0673218182935402	0.0673218182935402	0.322489275240496	163.699596665775	18597	78.0918
UACA	6996	0.0673212060377362	0.0673212060377362	0.448271370216811	1936.00457837866	18598	78.096
LIN7A	3627	-0.0673184727566512	0.0673184727566512	0.617245168059242	161.113628183473	18599	78.1002
URM1	10997	-0.0673179793478526	0.0673179793478526	0.214752605422763	2474.52417976388	18600	78.1044
ZNRF2P1	18519	0.067304597095047	0.067304597095047	0.537352553141027	63.5940876526311	18601	78.1086
ADPGK-AS1	20775	-0.0672888883407993	0.0672888883407993	0.552554492622388	13.0340415095655	18602	78.1128
AL136090.2	23673	-0.0672681156519929	0.0672681156519929	0.779482842937973	20.7232137563965	18603	78.117
AC015871.3	22721	-0.0672616323436006	0.0672616323436006	0.477227571205668	206.583740908829	18604	78.1212
ESRRA	12143	-0.0672187992851764	0.0672187992851764	0.357792903189207	1920.51979865193	18605	78.1254
CEP170B	2027	-0.067217660096831	0.067217660096831	0.417338911582485	4162.83183990659	18606	78.1296
PAN3-AS1	20885	-0.0672068228423903	0.0672068228423903	0.501387823728814	34.0571214734617	18607	78.1338
HOXD-AS2	18566	0.0672031290412178	0.0672031290412178	0.819083471042938	8.85158724647509	18608	78.138
ANKRD44	888	-0.0671871443430775	0.0671871443430775	0.522643447011584	1213.61804982648	18609	78.1422
MRS2	5184	-0.0671828207840137	0.0671828207840137	0.331760467056833	1918.70733952218	18610	78.1464
OGT	8259	-0.0671816187532648	0.0671816187532648	0.465977906694186	8862.90376179207	18611	78.1506
DCP1A	22100	-0.0671536675549189	0.0671536675549189	0.14450850759931	1487.75800696909	18612	78.1548
ATP5F1D	2015	-0.0671496641667663	0.0671496641667663	0.453602888610012	2138.16377463053	18613	78.159
SKIDA1	13209	0.0671404317116875	0.0671404317116875	0.628081562452697	30.6503320862734	18614	78.1632
FAM30A	17132	-0.0671026087724518	0.0671026087724518	0.727756342058962	293.013522279663	18615	78.1674
LRRC8C	11853	0.0671000527581399	0.0671000527581399	0.431290880839015	904.011685677984	18616	78.1716
PLPP1	957	-0.0670965732978763	0.0670965732978763	0.502122465832083	1059.88081081601	18617	78.1758
PLEKHO2	18921	-0.0670933152713753	0.0670933152713753	0.399401282182183	2201.18852761174	18618	78.18
PPP1R14A	11098	-0.0670757556813766	0.0670757556813766	0.595833816741138	370.593783051538	18619	78.1842
SDCBP	6948	0.0670719624258397	0.0670719624258397	0.280183711378678	10227.7122244244	18620	78.1884
EIF4A1P10	17469	-0.067060117555585	0.067060117555585	0.63000007610888	38.3136181830323	18621	78.1926
GAS5-AS1	21691	-0.0670481754493362	0.0670481754493362	0.384304848201382	44.1905640300696	18622	78.1968
CCDC130	2863	-0.0670313743278403	0.0670313743278403	0.304153336522565	962.800944892206	18623	78.201
FLJ31104	17290	-0.0670310500583628	0.0670310500583628	0.621044772664163	13.715254075936	18624	78.2052
ZNHIT2	12321	0.066991905554592	0.066991905554592	0.430980644803496	452.306640086642	18625	78.2094
LXN	1392	-0.066977506253775	0.066977506253775	0.448179143600272	838.480714409961	18626	78.2136
ST6GALNAC2	1079	-0.0669707120975105	0.0669707120975105	0.675829524464317	152.125980823074	18627	78.2178
ID2	4220	-0.0669614609439293	0.0669614609439293	0.535715655016506	2139.40749422643	18628	78.222
ATP5F1E	5125	-0.0669609409902508	0.0669609409902508	0.371857137871987	10875.0337319966	18629	78.2262
COA6	11243	0.0669563071492616	0.0669563071492616	0.493873318441009	958.507418321616	18630	78.2304
DENND2D	9956	-0.0669345968437676	0.0669345968437676	0.256907266304439	2300.26402632278	18631	78.2346
TECPR2	14760	-0.066925245009954	0.066925245009954	0.218874979431217	1214.16148778057	18632	78.2388
PIGL	3344	-0.0669231231723766	0.0669231231723766	0.350817652615938	368.594427228121	18633	78.243
AC007848.1	20135	0.0668956066242066	0.0668956066242066	0.866496664984126	15.4212674459757	18634	78.2472
MADCAM1	2036	0.0668908137982267	0.0668908137982267	0.594319454525428	22.1536008947449	18635	78.2514
UNC5CL	5198	-0.0668830030159626	0.0668830030159626	0.65129469069429	776.372242450715	18636	78.2556
ST13P6	16917	0.0668672000039228	0.0668672000039228	0.663137867266921	13.2332720458413	18637	78.2598
SLC25A51	4974	0.0668602034265847	0.0668602034265847	0.268131176281646	384.962669061069	18638	78.264
PCDHGA6	19834	0.0668547776546837	0.0668547776546837	0.601326202132246	132.550001198293	18639	78.2682
TOR1B	6800	0.0668467702743047	0.0668467702743047	0.201284079041889	1507.33767216919	18640	78.2724
SCAP	4059	-0.0668321510149717	0.0668321510149717	0.15925444136065	3627.57457907995	18641	78.2766
NBPF12	21485	-0.0668240229647007	0.0668240229647007	0.418333515626379	423.047740774486	18642	78.2808
SSR4P1	18299	0.0668143829995786	0.0668143829995786	0.468360746597304	84.9542387814744	18643	78.285
ETS1	6482	-0.0668131922532901	0.0668131922532901	0.477487196119445	5107.94904597299	18644	78.2892
ETF1	4788	-0.0668100908454852	0.0668100908454852	0.143591614870515	5509.48945046118	18645	78.2934
AC041040.1	22957	-0.0667980934169057	0.0667980934169057	0.643945214849512	5.90462769212594	18646	78.2976
SRP14P2	18110	-0.0667761206936929	0.0667761206936929	0.630152084715445	10.2458980480932	18647	78.3018
ZNF346-IT1	19718	-0.066773082644807	0.066773082644807	0.644073207372639	12.2035270530043	18648	78.306
TFB2M	9970	-0.0667586501178447	0.0667586501178447	0.325778277612536	1185.81860230568	18649	78.3102
RASGRP1	12053	-0.0667321214342049	0.0667321214342049	0.582681781218073	657.570459919334	18650	78.3144
TRAV1-2	20182	-0.066714606596387	0.066714606596387	0.674672284691996	9.3935776138368	18651	78.3186
CHRFAM7A	10889	0.0666954260192614	0.0666954260192614	0.694494222164126	5.97512948965927	18652	78.3228
CD209	1817	-0.0666931147267563	0.0666931147267563	0.64684400577924	289.635059759784	18653	78.327
EMC2	2778	0.0666877030651888	0.0666877030651888	0.222535005041485	2336.94826845686	18654	78.3312
ZFP14	7596	-0.0666476154180489	0.0666476154180489	0.317673668860113	442.324606029335	18655	78.3354
CTF1	8561	-0.066637155491258	0.066637155491258	0.582494451354063	464.013631673263	18656	78.3396
ZNF37BP	18156	0.0666330879560759	0.0666330879560759	0.470369921141636	604.195834965102	18657	78.3438
AC012360.2	22093	0.0666149716941892	0.0666149716941892	0.578023546114673	7.32255700698821	18658	78.348
AC092384.2	20588	-0.0666100570991138	0.0666100570991138	0.710093362162663	14.336238267573	18659	78.3522
PGAP3	9750	-0.0666014382728674	0.0666014382728674	0.454404411648186	2842.6150724012	18660	78.3564
MRPL17	9355	0.0665702007106584	0.0665702007106584	0.329561110801727	2654.34100374924	18661	78.3606
RBP2	4008	-0.0665546969874592	0.0665546969874592	0.782853557596571	16.2332355880141	18662	78.3648
IFNLR1	13945	0.0665523474421544	0.0665523474421544	0.552914213088475	433.5963632451	18663	78.369
PDS5A	4891	0.0665276328366787	0.0665276328366787	0.194945076336933	7307.56398233754	18664	78.3732
CYB561A3	9826	-0.0665044736140886	0.0665044736140886	0.188277479402926	1239.5190717427	18665	78.3774
WRN	10620	-0.0664978809576004	0.0664978809576004	0.271151878334331	734.041160134282	18666	78.3816
PDIA5	891	-0.0664700746604979	0.0664700746604979	0.371603200350582	2022.44057403266	18667	78.3858
AC021092.1	14066	0.066446911024945	0.066446911024945	0.514729611390648	21.883539664445	18668	78.39
FAM86C2P	9590	-0.0664278127222765	0.0664278127222765	0.384040530683801	238.12880991499	18669	78.3942
DGCR11	22207	0.0664257859235229	0.0664257859235229	0.414863037328749	128.131890643683	18670	78.3984
NUP58	7261	-0.0663808143495133	0.0663808143495133	0.321358460099892	2957.57786277185	18671	78.4026
AL031848.2	21836	0.0663805601879486	0.0663805601879486	0.585514211568827	10.1510414958972	18672	78.4068
MTREX	533	-0.0663527444483096	0.0663527444483096	0.239843577846655	2680.86803512662	18673	78.411
VDR	3677	-0.0663387100444141	0.0663387100444141	0.514111037076007	2729.10055956343	18674	78.4152
AC083843.2	20574	0.06628520251605	0.06628520251605	0.67209554988729	394.38472586454	18675	78.4194
ANO10	9679	-0.0662726787290966	0.0662726787290966	0.211196548331774	1482.0786384367	18676	78.4236
LRP5L	2084	-0.0662645093326519	0.0662645093326519	0.572341935181513	335.418083364342	18677	78.4277
ECI2-DT	18217	0.0662632275003702	0.0662632275003702	0.560170529338289	8.35341769212355	18678	78.4319
WBP4	4781	-0.0662631915470824	0.0662631915470824	0.156725572740766	654.755311138063	18679	78.4361
CYLD	1534	-0.0662571844066976	0.0662571844066976	0.29574731884572	2503.83014383065	18680	78.4403
DNAJA2	1026	-0.0662465777748689	0.0662465777748689	0.173575126683878	3678.4944147142	18681	78.4445
RPS6KC1	6776	0.0662443648041002	0.0662443648041002	0.227470974669127	1451.7852073149	18682	78.4487
UEVLD	8629	-0.0662415074027587	0.0662415074027587	0.171746584189259	1368.82359730691	18683	78.4529
VPS26B	8676	0.066236389054639	0.066236389054639	0.188735581431965	2761.46357937794	18684	78.4571
ZC3H12B	2497	0.0662345678499453	0.0662345678499453	0.557453424057323	70.1818263010402	18685	78.4613
SRCAP	1435	-0.0662345408955219	0.0662345408955219	0.341715148408108	205.362864579471	18686	78.4655
HS3ST5	19512	-0.0662313219542632	0.0662313219542632	0.830200246138886	99.613144328604	18687	78.4697
BCL7B	3162	0.0661383176081981	0.0661383176081981	0.232791951998581	2676.92278816394	18688	78.4739
ARIH1	10795	-0.0661381567418675	0.0661381567418675	0.181149881165208	3683.91169724436	18689	78.4781
GPR135	13332	0.0661168192981679	0.0661168192981679	0.528635621359055	73.1014039137587	18690	78.4823
ARPC5	9933	0.0661098803801136	0.0661098803801136	0.273907226268089	10846.2511584033	18691	78.4865
AC008771.1	19440	-0.0660703382641453	0.0660703382641453	0.472969455729541	85.9436198010299	18692	78.4907
EXD2	1461	-0.066063220369376	0.066063220369376	0.178524508600553	1462.2356779452	18693	78.4949
AC016065.1	19246	0.0660465938132887	0.0660465938132887	0.441096777361706	189.788204996471	18694	78.4991
RBM12	19146	0.066015811458848	0.066015811458848	0.0890975510236336	3734.5587112562	18695	78.5033
ABCA1	10549	0.0660106833864142	0.0660106833864142	0.524131961900883	2792.79824347355	18696	78.5075
LINC01465	16600	0.065999318295131	0.065999318295131	0.574861291680163	23.8810986881047	18697	78.5117
PRMT7	6143	-0.0659810567950466	0.0659810567950466	0.233831214710657	1381.43307426599	18698	78.5159
HPS5	3596	0.065961970537859	0.065961970537859	0.239044705575204	1446.24550929219	18699	78.5201
FAM163B	14831	0.0659477186699192	0.0659477186699192	0.724837264461497	12.3003980153133	18700	78.5243
AC092145.1	20883	0.0659415752209783	0.0659415752209783	0.776683136213961	8.11392114956557	18701	78.5285
STX17	6820	-0.0659252729835105	0.0659252729835105	0.159117744376932	1638.76393600157	18702	78.5327
CASC8	19254	0.0658946886513685	0.0658946886513685	0.805440638942877	48.430047180273	18703	78.5369
RPS7P1	21059	0.0658778329565877	0.0658778329565877	0.613965606997621	250.763006050846	18704	78.5411
